Başlık,Not,URL,Etiketler,Yorum
Starbucks,,https://www.google.com/maps/place/Starbucks/data=!4m2!3m1!1s0x14cab74a22025311:0x23b40f403f88eb7f,,
Hafiz Mustafa 1864 Sirkeci,,https://www.google.com/maps/place/Hafiz+Mustafa+1864+Sirkeci/data=!4m2!3m1!1s0x14cab9bde8b2f375:0xc861af6d18c2689a,,
Espressolab Sirkeci,,https://www.google.com/maps/place/Espressolab+Sirkeci/data=!4m2!3m1!1s0x14cab9f43ffe3499:0xf054a67a51569a6c,,
Helvacı Ali Galata,,https://www.google.com/maps/place/Helvac%C4%B1+Ali+Galata/data=!4m2!3m1!1s0x14cab978c573051d:0x3f39097c26e0acb1,,
Bella Vane,,https://www.google.com/maps/place/Bella+Vane/data=!4m2!3m1!1s0x14cab57cfef36ec3:0xdee059ea32e5ebdb,,
Güneli Fırın Ispartakule Şubesi,,https://www.google.com/maps/place/G%C3%BCneli+F%C4%B1r%C4%B1n+Ispartakule+%C5%9Eubesi/data=!4m2!3m1!1s0x14caa706d0d325d7:0x37c3856d5ff059b1,,
Espressolab Maltepe Süreyyapaşa,,https://www.google.com/maps/place/Espressolab+Maltepe+S%C3%BCreyyapa%C5%9Fa/data=!4m2!3m1!1s0x14cac7a0677b2589:0x6bfec28de8b07d9e,,
Park Cafe,,https://www.google.com/maps/place/Park+Cafe/data=!4m2!3m1!1s0x14caba28bea3d3f1:0xd95f39864a04b6d3,,
Sevda Gazozcusu Balat,,https://www.google.com/maps/place/Sevda+Gazozcusu+Balat/data=!4m2!3m1!1s0x14cabb06852b9d7b:0x4f652207151e6202,,
Just Coffee & Roastery,,https://www.google.com/maps/place/Just+Coffee+%26+Roastery/data=!4m2!3m1!1s0x14cab7a1c33e4abf:0x49cbcfe546bd243f,,
Cupy Coffee House,,https://www.google.com/maps/place/Cupy+Coffee+House/data=!4m2!3m1!1s0x14cab7c947fcd599:0x53a88128658432fd,,
Üsküdar Teras Cafe,,https://www.google.com/maps/place/%C3%9Csk%C3%BCdar+Teras+Cafe/data=!4m2!3m1!1s0x14cab7895d061617:0xc1939a6f2acdda96,,
Qubish Chocolate,,https://www.google.com/maps/place/Qubish+Chocolate/data=!4m2!3m1!1s0x14cab75eb0f668f1:0x1c0c23cf41878675,,
Gloria Jeans Coffee Cihangir,,https://www.google.com/maps/place/Gloria+Jeans+Coffee+Cihangir/data=!4m2!3m1!1s0x14cab733938e5443:0x71dd46d05f1bbea4,,
Cihangir Tarihi Simit Fırını,,https://www.google.com/maps/place/Cihangir+Tarihi+Simit+F%C4%B1r%C4%B1n%C4%B1/data=!4m2!3m1!1s0x14cab15daf85488d:0x26e98fdf1525a0b1,,
